TEAM_ID,PLAYER_NAME,PLAYER_ID,TEAM_NBACOM,POS,ROLE,GP,MIN,POSS,PTS,REB,AST,STL,BLK,TOV,FG2_PCT,FG3_PCT,OREB,DREB,FG3A,AT_RIM_FGA,AT_RIM_FREQUENCY,AT_RIM_ACCURACY,MID_FGA,MID_FREQUENCY,MID_ACCURACY,THREE_FREQUENCY,THREE_ACCURACY,rTS,USG_PCT,BOX_CREATION,OFF_LOAD,FTA_RATE,OREB_PCT,DREB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT
1610612766,PJ Hall,1641790,CHA,C,Big,19,213,450,86,75,10,3,10,16,0.5,0.6,33,42,5,42,0.712,0.571,12,0.203,0.25,0.085,0.6,4.1,17.2,1.6,22.3,0.492,17.7,21.6,6.6,0.7,4.3,18.2
1610612752,Pacôme Dadiet,1642359,NYK,SG,Combo,20,68,146,13,14,9,3,0,0,0.4,0.125,2,12,8,2,0.154,1,3,0.231,0,0.615,0.125,-14.2,9.8,0.9,16,0.462,3.2,19.7,15.8,2.2,0,0
1610612753,Paolo Banchero,1631094,ORL,PF,Forward,49,1711,3574,1067,417,245,33,33,142,0.496,0.31,56,361,184,261,0.333,0.655,338,0.432,0.373,0.235,0.31,0.1,27.2,6.8,40.7,0.499,3.6,23.8,22.5,0.9,1.7,12.9
1610612754,Pascal Siakam,1627783,IND,PF,Forward,52,1752,3748,1241,351,204,57,23,116,0.523,0.373,80,271,255,255,0.264,0.682,456,0.472,0.434,0.264,0.373,0.5,29.4,6.7,41.4,0.322,4.8,17.3,20.5,1.5,1.1,9.5
1610612766,Pat Connaughton,1626192,CHA,SG,Combo,27,209,425,80,42,16,6,1,8,0.64,0.371,10,32,35,16,0.267,0.688,9,0.15,0.556,0.583,0.371,4.7,14.9,2.3,21.9,0.233,5.5,16.9,10.8,1.4,0.4,10.8
1610612744,Pat Spencer,1630311,GSW,PG,Combo,44,737,1530,275,99,152,31,3,52,0.444,0.385,34,65,91,46,0.183,0.587,114,0.454,0.386,0.363,0.385,-4.4,18.3,6.6,33,0.147,5,9.8,29,2,0.4,16.3
1610612758,Patrick Baldwin Jr.,1631116,SAC,SF,Forward,6,52,112,19,12,2,2,3,3,0.429,0.5,5,7,6,3,0.231,0.333,4,0.308,0.5,0.462,0.5,4.9,15.4,0.9,18.6,0.462,10.4,15.5,5,1.9,5.2,16.1
1610612741,Patrick Williams,1630172,CHI,PF,Forward,55,1074,2345,386,161,77,35,16,52,0.399,0.383,41,120,196,79,0.223,0.494,79,0.223,0.304,0.554,0.383,-4.5,16.8,1.7,21.9,0.141,4.2,11.8,9.6,1.5,1.3,12.1
1610612755,Paul George,202331,PHI,PF,Forward,27,824,1708,431,139,100,40,13,44,0.464,0.382,14,125,173,50,0.141,0.56,131,0.37,0.427,0.489,0.382,-0.2,22.2,5.3,33.5,0.215,1.8,17,18.1,2.4,1.5,10.2
1610612765,Paul Reed,1630194,DET,C,Big,44,596,1267,300,200,51,39,36,41,0.637,0.345,89,111,29,108,0.512,0.741,74,0.351,0.486,0.137,0.345,7.4,19.2,3.3,27.3,0.284,16.7,20.3,12.5,3.1,6,14.7
1610612738,Payton Pritchard,1630202,BOS,PG,Point,59,1920,3854,1002,243,316,47,5,77,0.569,0.365,50,193,419,91,0.112,0.681,301,0.371,0.535,0.517,0.365,2.4,21.1,7.1,35.5,0.138,2.9,10.9,24,1.2,0.3,8.2
1610612748,Pelle Larsson,1641796,MIA,SG,Wing,50,1248,2759,522,171,169,35,12,62,0.605,0.321,43,128,140,144,0.386,0.722,89,0.239,0.416,0.375,0.321,4.5,16,3.6,25.1,0.365,3.5,10.5,17.9,1.3,0.9,12.5
1610612749,Pete Nance,1631250,MIL,PF,Forward,27,283,584,125,52,17,7,5,12,0.694,0.481,12,40,52,25,0.284,0.8,11,0.125,0.455,0.591,0.481,15.2,15.6,2.4,21,0,4.8,15.7,8.8,1.2,1.8,12
1610612743,Peyton Watson,1631212,DEN,SF,Forward,49,1502,3101,731,240,96,50,58,86,0.537,0.417,45,195,180,171,0.321,0.661,181,0.34,0.42,0.338,0.417,4.2,20.2,2.9,26.9,0.331,3.5,14,9,1.6,3.6,12.4
1610612758,Precious Achiuwa,1630173,SAC,C,Forward,54,1150,2413,436,317,66,50,32,39,0.553,0.323,116,201,62,176,0.484,0.642,126,0.346,0.429,0.17,0.323,-1.1,16.2,1.4,21.2,0.217,10.9,20.2,8.3,2.1,2.5,8.9
1610612755,Quentin Grimes,1629656,PHI,SG,Wing,54,1591,3361,682,193,189,48,21,99,0.567,0.351,32,161,288,156,0.31,0.686,59,0.117,0.254,0.573,0.351,3.7,17.9,4,27.1,0.318,2.2,11.3,16.7,1.5,1.2,14.7
1610612754,Quenton Jackson,1631245,IND,PG,Combo,31,538,1199,278,70,67,19,6,37,0.539,0.395,19,51,76,65,0.34,0.723,50,0.262,0.3,0.398,0.395,5.7,20.7,4.8,29.6,0.419,3.7,10.6,18.8,1.7,1,14.1
1610612744,Quinten Post,1642366,GSW,PF,Big,59,1015,2170,448,240,80,25,29,45,0.613,0.339,59,181,248,64,0.166,0.688,73,0.19,0.548,0.644,0.339,0.1,18.5,2.6,25.1,0.091,6.3,19.7,11.4,1.2,2.6,10.1
1610612761,RJ Barrett,1629628,TOR,SF,Combo,36,1065,2253,649,194,127,30,10,60,0.543,0.341,33,161,179,167,0.337,0.665,150,0.302,0.407,0.361,0.341,0.9,25.3,5.6,36.3,0.349,3.4,17.1,18.2,1.4,0.9,9.5
1610612756,Rasheer Fleming,1642853,PHX,PF,Forward,34,284,579,94,52,7,9,7,12,0.475,0.271,26,26,58,27,0.273,0.593,13,0.131,0.231,0.596,0.271,-10.1,17.1,0.5,21.1,0.112,9.8,10.4,3.4,1.6,2.4,10.4
1610612737,RayJ Dennis,1642484,ATL,PG,Point,15,177,388,64,23,30,4,4,15,0.294,0.308,8,15,39,10,0.137,0.4,24,0.329,0.25,0.534,0.308,-14.2,22,4.3,32.6,0.123,4.7,9.5,23.4,1.1,1.9,16.3
1610612763,Rayan Rupert,1641712,MEM,SG,Wing,52,686,1454,176,109,39,36,3,32,0.427,0.31,30,79,84,46,0.256,0.543,50,0.278,0.32,0.467,0.31,-9.4,13.1,0.7,17.7,0.122,4.6,12.6,7.6,2.5,0.4,14.4
1610612745,Reed Sheppard,1642263,HOU,SG,Combo,59,1478,3052,771,157,180,82,35,79,0.478,0.397,22,135,383,72,0.11,0.556,202,0.307,0.45,0.583,0.397,0.4,21.8,5.5,33.4,0.102,1.7,10,17.8,2.8,2.2,10.3
1610612739,Riley Minix,1642434,CLE,SF,Forward,3,8,21,9,2,1,1,0,0,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,19.2,31.6,NA,NA,0,13.7,13.1,32.5,6,0,0
1610612741,Rob Dillingham,1642265,CHI,PG,Combo,44,493,1079,179,65,88,32,3,52,0.355,0.306,10,55,49,58,0.289,0.448,94,0.468,0.298,0.244,0.306,-14.4,22.8,4.7,34.3,0.169,2.2,11.9,23.9,3.1,0.5,19.4
1610612757,Robert Williams III,1629057,POR,C,Big,42,687,1477,270,274,47,27,63,34,0.783,0.389,87,187,18,117,0.727,0.829,26,0.161,0.577,0.112,0.389,20.5,12.4,1.7,17.9,0.224,13.4,30,10.2,1.9,8.2,16.1
1610612750,Rocco Zikarsky,1642911,MIN,C,Big,1,4,9,0,1,0,0,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,27,0,0,0,NA
1610612738,Ron Harper Jr.,1631199,BOS,SF,Wing,15,166,333,49,29,12,2,6,2,0.545,0.279,14,15,43,5,0.093,0.6,6,0.111,0.5,0.796,0.279,-11.2,14.8,1.2,20.6,0.037,9.4,9.8,9.3,0.6,3.6,3.5
1610612765,Ronald Holland II,1641842,DET,SF,Forward,55,1129,2397,460,241,77,72,19,72,0.545,0.227,61,180,150,141,0.356,0.667,105,0.265,0.381,0.379,0.227,-4.1,18.9,2,25.4,0.283,6,17.4,9.1,3.1,1.7,13.9
1610612756,Royce O'Neale,1626220,PHX,SF,Wing,60,1761,3697,605,295,169,68,20,90,0.484,0.403,49,246,408,44,0.088,0.614,51,0.102,0.373,0.811,0.403,2.8,14.6,2.6,21.7,0.06,3,15.9,13.2,1.9,1.1,14.8
1610612750,Rudy Gobert,203497,MIN,C,Big,58,1829,3869,635,666,100,45,96,79,0.709,0,226,440,4,310,0.842,0.758,54,0.147,0.426,0.011,0,11.4,12.7,1.1,17,0.644,13.8,26,7.3,1.2,4.6,14.3
1610612747,Rui Hachimura,1629060,LAL,PF,Forward,48,1410,2976,560,161,42,28,15,34,0.55,0.441,29,132,195,84,0.193,0.631,156,0.359,0.506,0.448,0.441,5.4,15.2,0.7,18.1,0.117,2.5,10.6,4.2,1,1,6.9
1610612758,Russell Westbrook,201566,SAC,SF,Wing,57,1639,3485,869,310,360,71,9,195,0.509,0.334,74,236,341,152,0.202,0.658,259,0.344,0.421,0.453,0.334,-2.8,26.3,9,43.3,0.205,4.9,16.7,33.5,2.1,0.5,19.2
1610612756,Ryan Dunn,1642346,PHX,SF,Forward,53,1060,2157,316,223,80,44,23,47,0.522,0.328,79,144,134,110,0.378,0.618,47,0.162,0.298,0.46,0.328,-4.3,14.2,1.6,20.3,0.124,7.9,15.5,10.4,2,2.1,13.3
1610612766,Ryan Kalkbrenner,1641750,CHA,C,Big,49,1110,2351,390,295,37,27,71,48,0.757,0,128,167,2,185,0.841,0.784,33,0.15,0.606,0.009,0,19.4,11.7,0.9,14.9,0.405,13.3,16.6,4.8,1.2,5.8,15.6
1610612742,Ryan Nembhard,1642948,DAL,PG,Point,39,734,1547,260,70,191,10,1,60,0.448,0.374,8,62,89,23,0.091,0.696,140,0.551,0.407,0.358,0.374,-5.9,18.3,7.8,35.3,0.059,1.2,8.7,35.7,0.6,0.1,18.7
1610612749,Ryan Rollins,1631157,MIL,PG,Point,57,1838,3801,971,264,310,84,24,147,0.512,0.414,45,219,336,202,0.255,0.634,255,0.322,0.416,0.424,0.414,1.8,23.8,8,37.9,0.142,2.8,13.2,25.7,2.2,1.3,14.9
1610612740,Saddiq Bey,1630180,NOP,SF,Forward,55,1691,3601,951,319,142,50,3,50,0.53,0.356,92,227,309,230,0.323,0.626,174,0.244,0.402,0.433,0.356,2.7,21.3,3.7,29.6,0.32,5.8,14.7,12.4,1.4,0.2,5.8
1610612738,Sam Hauser,1630573,BOS,PF,Forward,57,1392,2833,528,215,87,31,17,29,0.521,0.392,40,175,375,22,0.049,0.773,49,0.11,0.408,0.841,0.392,2.6,15,1.8,20.5,0.031,3.2,13.6,8.3,1.1,1.2,6
1610612739,Sam Merrill,1630241,CLE,SG,Wing,38,979,2095,503,87,83,21,5,36,0.565,0.462,24,63,277,29,0.084,0.862,40,0.116,0.35,0.801,0.462,12.7,17.2,3.7,24.9,0.139,2.7,7,11.7,1,0.5,8.9
1610612761,Sandro Mamukelashvili,1630572,TOR,C,Big,58,1283,2709,638,283,108,43,33,48,0.642,0.377,86,197,212,167,0.365,0.725,79,0.172,0.468,0.463,0.377,7.4,18.4,3.3,25.8,0.234,7.4,17.4,12.2,1.6,2.5,8.7
1610612763,Santi Aldama,1630583,MEM,PF,Forward,43,1198,2589,602,287,126,37,31,55,0.572,0.35,67,220,200,121,0.254,0.711,155,0.326,0.465,0.42,0.35,1.4,20.1,3.9,28.9,0.239,6,19.8,15.5,1.5,2.4,9.5
1610612757,Scoot Henderson,1630703,POR,PG,Point,10,230,507,128,31,47,3,3,31,0.549,0.241,8,23,54,23,0.219,0.696,28,0.267,0.429,0.514,0.241,-3.2,26.9,7.1,42.1,0.362,3.7,11,30.6,0.6,1.2,20.3
1610612761,Scottie Barnes,1630567,TOR,PF,Big,58,1983,4191,1105,474,321,79,93,158,0.553,0.291,121,353,172,304,0.352,0.691,387,0.448,0.444,0.199,0.291,1.5,24.2,6.3,37,0.268,6.7,20.1,24.7,1.9,4.6,14.1
1610612763,Scotty Pippen Jr.,1630590,MEM,PG,Point,8,165,364,95,16,39,17,4,21,0.491,0.32,7,9,25,21,0.256,0.619,36,0.439,0.417,0.305,0.32,-3,27.9,9.5,45.3,0.22,4.6,5.9,36.3,4.9,2.3,18.9
1610612744,Seth Curry,203552,GSW,SG,Combo,2,32,72,14,4,3,2,0,0,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,22,11.9,NA,NA,0,3.4,10.4,14,3,0,0
1610612757,Shaedon Sharpe,1631101,POR,SG,Combo,48,1439,3111,1025,212,126,68,6,144,0.518,0.34,48,164,297,256,0.302,0.699,294,0.347,0.361,0.351,0.34,-0.8,30.3,5.4,41.5,0.229,3.5,12.5,15.2,2.2,0.4,13.4
1610612760,Shai Gilgeous-Alexander,1628983,OKC,PG,Point,51,1697,3631,1621,225,328,70,40,107,0.601,0.381,27,198,231,265,0.262,0.709,517,0.51,0.545,0.228,0.381,10.7,33.7,13.7,53.1,0.465,1.8,12.1,34.5,2,2.3,8.1
1610612764,Sharife Cooper,1630536,WAS,PG,Point,18,293,620,118,40,42,7,2,28,0.552,0.345,8,32,29,34,0.354,0.735,33,0.344,0.364,0.302,0.345,0.7,18.9,4.7,29.8,0.198,2.9,11.7,20.4,1.1,0.6,21.2
1610612757,Sidy Cissoko,1631321,POR,SF,Wing,56,1204,2575,338,137,85,46,19,60,0.531,0.32,52,85,172,70,0.246,0.686,43,0.151,0.279,0.604,0.32,-2.9,12.8,1.1,18,0.274,4.6,7.8,9.4,1.8,1.4,15.8
1610612748,Simone Fontecchio,1631323,MIA,SF,Forward,57,955,2093,468,177,84,30,9,42,0.466,0.354,45,132,272,75,0.193,0.56,43,0.111,0.302,0.697,0.354,-1,19.9,3.1,27.6,0.215,4.8,14.1,11.8,1.5,0.8,9
1610612766,Sion James,1642883,CHA,SG,Combo,61,1437,2961,327,210,121,35,18,53,0.385,0.358,37,173,162,78,0.288,0.462,31,0.114,0.194,0.598,0.358,-2.6,10.6,1.1,16,0.303,3,13.3,10.8,1.2,1.1,14.7
1610612764,Skal Labissiere,1627746,WAS,PF,Big,3,38,77,13,9,3,2,1,1,NA,NA,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,9.2,12.1,NA,NA,0,8.2,16.9,11.2,2.5,2.3,9.1
1610612743,Spencer Jones,1642461,DEN,SF,Forward,51,1174,2404,294,164,42,43,23,27,0.629,0.415,56,108,123,63,0.297,0.667,26,0.123,0.538,0.58,0.415,7.4,9.6,0,12.1,0.222,5.6,9.9,4.5,1.8,1.8,10.4
1610612759,Stanley Umude,1630649,SAS,SG,Combo,2,7,14,2,0,1,1,0,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-5.8,12,NA,NA,0,0,0,19.3,6.8,0,0
1610612744,Stephen Curry,201939,GSW,PG,Point,39,1222,2648,1061,138,189,44,16,111,0.584,0.391,16,122,448,115,0.155,0.696,181,0.243,0.514,0.602,0.391,7.8,32.7,10.7,48.7,0.274,1.4,11.1,27.1,1.7,1.2,11.7
1610612759,Stephon Castle,1642264,SAS,PG,Combo,50,1486,3173,826,245,339,66,17,162,0.535,0.294,61,184,177,226,0.372,0.633,204,0.336,0.426,0.292,0.294,0.4,25.4,8.8,42.5,0.474,4.5,13,32.8,2.1,1,18.1
1610612745,Steven Adams,203500,HOU,C,Big,32,730,1495,187,276,48,22,20,35,0.504,0,145,131,0,105,0.755,0.562,34,0.245,0.324,0,0,-2.3,12.1,0,0,0.583,22.2,19.6,8.4,1.5,2.5,16.7
1610612762,Svi Mykhailiuk,1629004,UTA,SF,Combo,47,1097,2368,423,115,89,23,3,38,0.621,0.399,32,83,213,61,0.185,0.705,55,0.167,0.527,0.647,0.399,6.3,14.2,2.2,20.3,0.079,3.1,8.4,11.2,1,0.3,10
1610612754,T.J. McConnell,204456,IND,PG,Point,44,741,1616,416,94,209,48,8,56,0.566,0.31,17,77,42,60,0.167,0.717,258,0.717,0.531,0.117,0.31,0.6,24.2,9.3,42.6,0.056,2.4,11.6,49.2,3.1,0.9,13.2
1610612754,Taelon Peter,1643007,IND,SG,Combo,27,294,638,97,36,30,14,4,16,0.636,0.313,6,30,83,8,0.085,0.75,3,0.032,0.333,0.883,0.313,-6.5,16.5,2.2,23,0.106,2.1,11.4,14.1,2.3,1.2,14
1610612745,Tari Eason,1631106,HOU,PF,Forward,37,977,2007,425,236,62,48,20,58,0.455,0.426,72,164,176,103,0.281,0.631,88,0.24,0.25,0.48,0.426,-0.4,19,2.6,26.2,0.104,8.2,18.3,8.9,2.5,1.9,13.1
1610612749,Taurean Prince,1627752,MIL,SF,Wing,8,169,369,49,13,8,6,2,5,0.5,0.429,0,13,28,5,0.132,0.6,5,0.132,0.4,0.737,0.429,6.5,11.6,0.4,13.9,0.079,0,8.5,6.3,1.7,1.2,11.3
1610612763,Taylor Hendricks,1641707,MEM,PF,Big,43,728,1573,268,150,38,24,13,33,0.566,0.358,43,107,109,67,0.312,0.657,39,0.181,0.41,0.507,0.358,0.8,15.3,1.2,19.8,0.228,6.3,16.1,7.1,1.6,1.7,12.2
1610612751,Terance Mann,1629611,BKN,SG,Combo,52,1277,2603,390,161,169,36,12,59,0.525,0.372,56,105,130,95,0.306,0.653,86,0.277,0.384,0.416,0.372,1.3,13.7,3.2,22.6,0.225,4.9,10.1,19.7,1.4,0.9,14.7
1610612750,Terrence Shannon Jr.,1630545,MIN,SG,Wing,25,310,668,108,28,14,8,1,16,0.396,0.395,6,22,38,32,0.372,0.562,16,0.186,0.062,0.442,0.395,-1.6,15.7,1,19.6,0.36,2.2,7.7,5.8,1.2,0.3,13.8
1610612749,Thanasis Antetokounmpo,203648,MIL,SF,Forward,22,68,147,28,15,3,7,3,3,0.6,0,8,7,2,12,0.706,0.583,3,0.176,0.667,0.118,0,2.4,17.6,1.2,20.8,0.941,13.4,11.4,6.1,5,4.4,11.1
1610612739,Thomas Bryant,1628418,CLE,C,Big,44,468,1007,239,129,28,11,18,18,0.659,0.333,37,92,87,59,0.343,0.695,26,0.151,0.577,0.506,0.333,6.2,18.8,2.4,24.7,0.273,8.6,21.5,8.3,1.1,3.6,8.5
1610612766,Tidjane Salaün,1642275,CHA,PF,Forward,35,570,1164,222,149,27,16,7,25,0.587,0.439,26,123,82,54,0.344,0.685,21,0.134,0.333,0.522,0.439,8.1,14.7,1.5,19.9,0.242,5.3,23.8,6.7,1.4,1.1,12.6
1610612743,Tim Hardaway Jr.,203501,DEN,SG,Combo,60,1639,3444,839,156,80,32,9,30,0.571,0.41,11,145,411,58,0.098,0.621,126,0.212,0.548,0.69,0.41,7.6,18.4,2.1,23.3,0.254,0.8,9.5,6.8,1,0.5,4.3
1610612765,Tobias Harris,202699,DET,PF,Forward,43,1218,2583,568,225,101,44,12,45,0.512,0.339,40,185,168,91,0.196,0.538,206,0.443,0.5,0.361,0.339,-0.3,18.8,2.9,26.6,0.23,3.7,16.5,11.4,1.7,1,8.1
1610612765,Tolu Smith,1642449,DET,PF,Big,7,88,178,33,33,6,2,5,5,0.476,0,13,20,0,15,0.714,0.6,6,0.286,0.167,0,0,1.3,15.9,0,0,0.857,16.5,24.7,8.7,1.1,5.7,14.7
1610612754,Tony Bradley,1628396,IND,C,Big,38,416,882,151,107,20,6,7,17,0.558,0.5,56,51,2,62,0.585,0.645,42,0.396,0.429,0.019,0.5,4.6,14.4,1.1,18.6,0.406,14.1,13.7,6.9,0.7,1.4,12
1610612766,Tosan Evbuomwan,1641787,CHA,SF,Wing,5,8,18,0,2,0,0,0,0,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,-55.8,5.3,NA,NA,0,13.6,13.9,0,0,0,0
1610612757,Toumani Camara,1641739,POR,PF,Forward,62,2076,4423,804,328,158,63,26,119,0.577,0.361,104,224,438,138,0.209,0.681,84,0.127,0.405,0.664,0.361,1,16.1,2.2,23,0.164,5.3,11.9,10.7,1.4,1.1,14.4
1610612764,Trae Young,1629027,WAS,PG,Point,10,280,639,193,15,89,10,1,26,0.5,0.305,0,15,59,25,0.185,0.6,51,0.378,0.451,0.437,0.305,1.9,28.7,12.5,49.6,0.541,0,5.8,45.7,1.7,0.3,13.5
1610612761,Trayce Jackson-Davis,1631218,TOR,C,Big,41,441,951,162,127,34,15,21,20,0.579,1,56,71,1,90,0.833,0.633,17,0.157,0.294,0.009,1,4.1,14.8,1.4,20,0.574,13.9,17.9,10.8,1.6,4.4,12.3
1610612764,Tre Johnson,1642848,WAS,SG,Combo,46,1119,2437,580,126,95,28,15,67,0.506,0.375,24,102,240,48,0.1,0.583,193,0.401,0.487,0.499,0.375,0.7,21.7,3.5,29.2,0.154,2.2,9.7,12.6,1.2,1.2,11.5
1610612741,Tre Jones,1630200,CHI,PG,Point,44,1165,2562,532,125,248,54,9,58,0.595,0.315,25,100,73,194,0.543,0.675,90,0.252,0.422,0.204,0.315,7.1,17.4,5.8,30.2,0.42,2.3,9.1,30,2.2,0.7,12.1
1610612766,Tre Mann,1630544,CHA,PG,Point,40,614,1248,268,89,82,21,5,48,0.402,0.329,20,69,143,43,0.156,0.535,89,0.324,0.337,0.52,0.329,-8.9,22.9,4.9,35.2,0.091,3.8,12.4,19.5,1.7,0.7,14.4
1610612755,Trendon Watford,1630570,PHI,PF,Forward,37,590,1264,221,121,93,9,12,37,0.56,0.323,29,92,31,71,0.413,0.634,70,0.407,0.486,0.18,0.323,1.8,16.4,3.9,26.4,0.262,5.3,17.7,22.5,0.7,1.9,16.2
1610612741,Trentyn Flowers,1642280,CHI,SF,Wing,2,6,11,4,1,1,0,0,1,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,10.9,28.1,NA,NA,0,18.2,0,30.8,0,0,25
1610612748,Trevor Keels,1631211,MIA,SG,Wing,1,2,7,0,1,0,0,0,0,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,-55.8,40.4,NA,NA,0,0,51.2,0,0,0,0
1610612740,Trey Alexander,1641725,NOP,SG,Combo,5,42,85,14,4,5,1,1,1,0.667,0.667,0,4,3,2,0.222,0.5,4,0.444,0.75,0.333,0.667,22,9.9,4,19,0,0,10.4,16.4,1.1,2.3,10
1610612752,Trey Jemison III,1641998,NYK,C,Big,11,61,133,9,16,3,1,2,6,0.571,0,8,8,0,3,0.429,1,4,0.571,0.25,0,0,4.7,9.4,0,0,0.143,14.2,14.6,6,0.8,3.3,44.6
1610612740,Trey Murphy III,1630530,NOP,SF,Wing,53,1884,4015,1165,299,202,80,16,98,0.583,0.378,55,244,455,233,0.27,0.742,175,0.203,0.371,0.527,0.378,5.6,23.2,5.4,33.7,0.225,3.1,14.2,16.5,2,0.8,9.4
1610612739,Tristan Enaruna,1642400,CLE,SF,Forward,4,23,45,8,7,2,0,0,1,NA,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-13.4,18.9,NA,NA,0.111,23.7,9.5,12,0,0,9.6
1610612764,Tristan Vukcevic,1641774,WAS,C,Big,38,489,1077,304,106,45,16,27,44,0.594,0.297,24,82,91,57,0.254,0.737,76,0.339,0.487,0.406,0.297,2.6,26,4.4,34.5,0.366,5.1,17.9,14.3,1.6,4.9,14.5
1610612753,Tristan da Silva,1641783,ORL,SF,Wing,54,1260,2646,481,188,71,46,17,44,0.49,0.381,39,149,223,83,0.2,0.602,109,0.263,0.404,0.537,0.381,-0.4,16.1,1.5,21.2,0.106,3.4,13.3,8,1.8,1.2,9.2
1610612763,Ty Jerome,1629660,MEM,SG,Combo,8,168,345,157,22,45,10,2,14,0.62,0.412,6,16,51,12,0.119,0.583,38,0.376,0.632,0.505,0.412,11.1,32.4,20.6,62.5,0.366,3.8,10.3,47.8,2.8,1.1,10.7
1610612746,TyTy Washington Jr.,1631102,LAC,PG,Point,5,40,75,17,2,9,4,2,1,NA,NA,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,15,14.5,NA,NA,0,3,2.8,34.9,5,4.7,7.7
1610612748,Tyler Herro,1629639,MIA,SG,Combo,16,486,1066,336,69,55,14,6,30,0.566,0.367,8,61,98,38,0.148,0.658,121,0.471,0.537,0.381,0.367,4.1,25.8,6,37.3,0.206,1.7,12.8,17.5,1.3,1.1,9.7
1610612752,Tyler Kolek,1642278,NYK,PG,Combo,51,647,1366,241,89,144,19,3,53,0.48,0.359,14,75,103,45,0.199,0.644,78,0.345,0.385,0.456,0.359,-4.3,18.8,6.7,33.7,0.08,2.3,12.9,30.3,1.4,0.5,18.5
1610612755,Tyrese Martin,1631213,PHI,SG,Combo,39,702,1425,272,106,70,22,4,33,0.481,0.333,32,74,153,50,0.195,0.72,54,0.21,0.259,0.595,0.333,-5.1,18.7,3.1,27,0.101,5,12.9,15.5,1.6,0.5,10.9
1610612755,Tyrese Maxey,1630178,PHI,PG,Point,58,2233,4661,1690,239,394,118,46,141,0.521,0.376,18,221,519,357,0.28,0.636,397,0.312,0.418,0.408,0.376,3.3,29.8,10.6,47.6,0.281,0.9,11.1,30,2.6,1.9,9
1610612739,Tyrese Proctor,1642878,CLE,PG,Combo,42,436,908,201,43,55,17,0,27,0.486,0.336,6,37,107,30,0.169,0.667,40,0.226,0.35,0.605,0.336,-2.8,20.8,4.6,31.7,0.164,1.5,9.3,17.1,1.9,0,12.5
1610612751,Tyson Etienne,1630623,BKN,PG,Point,8,34,72,12,0,1,0,0,1,NA,NA,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,-15.8,20.5,NA,NA,0,0,0,4.4,0,0,6.3
1610612742,Tyus Jones,1626145,DAL,PG,Point,56,887,1874,175,62,146,36,3,19,0.458,0.281,10,52,121,18,0.093,0.444,54,0.28,0.463,0.627,0.281,-11,10.2,1.9,18.7,0.042,1.2,6.5,21.3,2,0.3,8.9
1610612755,VJ Edgecombe,1642845,PHI,SG,Combo,56,1983,4122,867,311,221,83,28,104,0.481,0.363,88,223,325,207,0.277,0.58,215,0.288,0.386,0.435,0.363,-2,19.4,3.9,28.9,0.178,4.8,12.6,16.2,2,1.3,11.4
1610612759,Victor Wembanyama,1641705,SAS,C,Big,46,1341,2854,1091,515,134,44,132,121,0.573,0.341,91,424,232,249,0.335,0.743,262,0.353,0.412,0.312,0.341,5.7,31.7,7,43.8,0.441,7.4,33.1,16.4,1.6,8.6,12
1610612762,Vince Williams Jr.,1631246,UTA,PG,Point,40,819,1747,300,155,166,29,16,70,0.417,0.311,39,116,177,39,0.134,0.41,76,0.26,0.421,0.606,0.311,-8,19.4,5.5,33.1,0.171,5.1,15.3,27.2,1.7,1.8,18.2
1610612748,Vladislav Goldin,1642884,MIA,C,Big,2,8,19,4,1,2,0,1,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,44.2,10.1,NA,NA,0,0,12.8,38.2,0,11.2,0
1610612757,Vít Krejčí,1630249,POR,PG,Combo,58,1283,2762,524,123,88,45,18,36,0.638,0.404,24,99,302,41,0.104,0.732,53,0.134,0.566,0.763,0.404,7,14.6,1.9,20.2,0.129,2,8.4,9.3,1.7,1.3,7.9
1610612762,Walker Kessler,1631117,UTA,C,Big,5,154,314,72,54,15,7,9,16,0.69,0.75,23,31,8,21,0.568,0.667,8,0.216,0.75,0.216,0.75,22.8,16.5,5.9,27.5,0.541,16,22.2,13.9,2.1,5.7,25.9
1610612763,Walter Clayton Jr.,1642383,MEM,PG,Combo,52,990,2135,365,105,188,33,14,71,0.507,0.291,15,90,172,56,0.177,0.518,88,0.278,0.5,0.544,0.291,-3.6,17.5,4.8,29.7,0.241,1.6,10,25.5,1.6,1.4,16.9
